sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample
I80_1_FC30VGAAAXX:6:39:588:601/1	54	54	1	smNRPS-CC	5875	4403	4456	100	1.38e-18	V1.CD12.0
I80_1_FC30VGAAAXX:6:43:402:469/2	56	56	1	smNRPS-CC	5875	648	703	98.214	1.38e-18	V1.CD12.0
I80_1_FC30VGAAAXX:6:69:1058:1506/2	54	1	54	smNRPS-CC	5875	469	522	100	1.38e-18	V1.CD12.0
I80_1_FC30VGAAAXX:6:70:1667:259/1	58	58	1	smNRPS-CC	5875	615	672	98.276	3.83e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:76:1464:93/2	55	1	55	smNRPS-CC	5875	5821	5875	100	3.83e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:78:448:517/2	55	1	55	smNRPS-CC	5875	5490	5544	100	3.83e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:24:1564:1299/2	56	1	56	smNRPS-CC	5875	5787	5842	100	1.06e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:28:1780:1572/2	56	1	56	smNRPS-CC	5875	5809	5864	100	1.06e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:36:1041:72/1	56	1	56	smNRPS-CC	5875	5790	5845	100	1.06e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:41:1230:1644/1	58	1	56	smNRPS-CC	5875	5820	5875	100	1.06e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:92:1121:763/1	59	1	59	smNRPS-CC	5875	5486	5544	98.305	1.06e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:12:457:720/1	63	1	63	smNRPS-CC	5875	614	676	96.825	2.96e-20	V1.CD12.0
I80_1_FC30VGAAAXX:6:56:1654:1053/1	66	66	1	smNRPS-CC	5875	2889	2954	95.455	2.96e-20	V1.CD12.0
I80_1_FC30VGAAAXX:6:91:813:1449/1	63	63	1	smNRPS-CC	5875	2327	2389	96.825	2.96e-20	V1.CD12.0
I80_1_FC30VGAAAXX:6:11:1354:1544/2	64	1	64	smNRPS-CC	5875	1335	1398	96.875	8.23e-21	V1.CD12.0
I80_1_FC30VGAAAXX:6:70:715:1555/2	59	59	1	smNRPS-CC	5875	650	708	100	2.29e-21	V1.CD12.0
I80_1_FC30VGAAAXX:6:77:856:1749/2	65	1	65	smNRPS-CC	5875	552	616	96.923	2.29e-21	V1.CD12.0
I80_1_FC30VGAAAXX:6:53:713:859/1	64	1	64	smNRPS-CC	5875	5324	5387	98.438	1.77e-22	V1.CD12.0
I80_1_FC30VGAAAXX:6:58:1358:165/1	67	1	67	smNRPS-CC	5875	427	493	97.015	1.77e-22	V1.CD12.0
I80_1_FC30VGAAAXX:6:34:505:960/1	65	1	65	smNRPS-CC	5875	435	499	98.462	4.92e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:39:120:1058/2	62	1	62	smNRPS-CC	5875	464	525	100	4.92e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:40:742:600/2	62	62	1	smNRPS-CC	5875	644	705	100	4.92e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:45:75:465/1	66	2	66	smNRPS-CC	5875	461	525	98.462	4.92e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:52:1621:1567/2	68	1	68	smNRPS-CC	5875	1275	1342	97.059	4.92e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:67:659:164/1	65	1	65	smNRPS-CC	5875	481	545	98.462	4.92e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:39:774:173/2	69	1	69	smNRPS-CC	5875	425	493	97.101	1.37e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:41:1034:1667/2	69	1	69	smNRPS-CC	5875	4997	5065	97.101	1.37e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:41:1036:1665/2	69	1	69	smNRPS-CC	5875	4997	5065	97.101	1.37e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:25:381:400/2	70	1	70	smNRPS-CC	5875	470	539	97.143	3.8e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:35:568:367/1	64	64	1	smNRPS-CC	5875	31	94	100	3.8e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:42:1087:1647/1	71	1	67	smNRPS-CC	5875	571	637	98.507	3.8e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:77:887:813/1	64	1	64	smNRPS-CC	5875	5783	5846	100	3.8e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:79:1182:1929/2	70	70	1	smNRPS-CC	5875	4252	4321	97.143	3.8e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:40:167:358/1	70	70	1	smNRPS-CC	5875	619	690	97.222	1.06e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:99:866:845/1	65	1	65	smNRPS-CC	5875	456	520	100	1.06e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:80:974:1375/1	66	1	66	smNRPS-CC	5875	5781	5846	100	2.94e-25	V1.CD12.0
I80_1_FC30VGAAAXX:6:82:1351:523/1	67	1	66	smNRPS-CC	5875	5810	5875	100	2.94e-25	V1.CD12.0
I80_1_FC30VGAAAXX:6:39:1190:1171/1	70	1	70	smNRPS-CC	5875	1219	1288	98.571	8.17e-26	V1.CD12.0
I80_1_FC30VGAAAXX:6:74:18:1481/2	68	1	67	smNRPS-CC	5875	5809	5875	100	8.17e-26	V1.CD12.0
I80_1_FC30VGAAAXX:6:74:20:1479/2	71	1	67	smNRPS-CC	5875	5809	5875	100	8.17e-26	V1.CD12.0
I80_1_FC30VGAAAXX:6:27:713:1250/2	71	71	1	smNRPS-CC	5875	5062	5132	98.592	2.27e-26	V1.CD12.0
I80_1_FC30VGAAAXX:6:38:1358:689/1	71	1	71	smNRPS-CC	5875	1219	1289	98.592	2.27e-26	V1.CD12.0
I80_1_FC30VGAAAXX:6:57:1625:445/1	71	1	71	smNRPS-CC	5875	4203	4273	98.592	2.27e-26	V1.CD12.0
I80_1_FC30VGAAAXX:6:22:1094:552/2	71	1	71	smNRPS-CC	5875	5787	5857	100	4.88e-28	V1.CD12.0
I80_1_FC30VGAAAXX:6:53:1207:1054/2	71	71	1	smNRPS-CC	5875	647	717	100	4.88e-28	V1.CD12.0
I80_1_FC30VGAAAXX:6:97:386:76/2	40	40	1	smNRPS-CB	5945	1940	1979	97.5	3.93e-9	V1.CD12.0
I85_1_FC30VW3AAXX:7:61:834:932/1	40	3	40	smNRPS-CB	5945	4436	4473	100	1.09e-9	V1.CD12.0
I85_1_FC30VW3AAXX:7:34:854:1064/1	39	1	39	smNRPS-CB	5945	1929	1967	100	3.04e-10	V1.CD12.0
I85_1_FC30VW3AAXX:7:46:904:343/2	42	1	42	smNRPS-CB	5945	868	909	100	6.53e-12	V1.CD12.0
I85_1_FC30VW3AAXX:7:61:834:932/2	45	45	1	smNRPS-CB	5945	4511	4555	97.778	6.53e-12	V1.CD12.0
I85_1_FC30VW3AAXX:7:58:378:155/1	45	45	1	smNRPS-CB	5945	3029	3073	97.778	6.53e-12	V1.CD12.0
I85_1_FC30VW3AAXX:7:32:715:284/2	42	1	42	smNRPS-CB	5945	1515	1556	100	6.53e-12	V1.CD12.0
I85_1_FC30VW3AAXX:7:40:344:1035/1	42	42	1	smNRPS-CB	5945	5339	5380	100	6.53e-12	V1.CD12.0
I80_1_FC30VGAAAXX:6:28:1618:139/1	45	1	43	smNRPS-CB	5945	1517	1559	100	1.82e-12	V1.CD12.0
I85_1_FC30VW3AAXX:7:59:1353:1077/1	44	44	1	smNRPS-CB	5945	802	845	100	5.05e-13	V1.CD12.0
I85_1_FC30VW3AAXX:7:59:856:555/1	46	46	1	smNRPS-CB	5945	910	955	100	3.9e-14	V1.CD12.0
I80_1_FC30VGAAAXX:6:97:386:76/1	49	1	49	smNRPS-CB	5945	1623	1671	100	8.39e-16	V1.CD12.0
I85_1_FC30VW3AAXX:7:65:1028:525/1	49	49	1	smNRPS-CB	5945	319	367	100	8.39e-16	V1.CD12.0
I80_1_FC30VGAAAXX:6:57:1370:1380/1	52	1	52	smNRPS-CB	5945	5851	5902	98.077	8.39e-16	V1.CD12.0
I80_1_FC30VGAAAXX:6:6:265:1309/2	50	50	1	smNRPS-CB	5945	1624	1673	100	2.33e-16	V1.CD12.0
I80_1_FC30VGAAAXX:6:66:1464:421/2	53	1	53	smNRPS-CB	5945	1545	1597	98.113	2.33e-16	V1.CD12.0
I80_1_FC30VGAAAXX:6:67:435:907/1	51	1	51	smNRPS-CB	5945	5357	5407	100	6.49e-17	V1.CD12.0
I80_1_FC30VGAAAXX:6:82:1049:1324/2	53	1	51	smNRPS-CB	5945	5357	5407	100	6.49e-17	V1.CD12.0
I80_1_FC30VGAAAXX:6:37:1124:158/1	60	58	1	smNRPS-CB	5945	1931	1988	98.276	3.88e-19	V1.CD12.0
I80_1_FC30VGAAAXX:6:15:1155:1852/1	61	1	61	smNRPS-CB	5945	5385	5445	98.361	8.33e-21	V1.CD12.0
I80_1_FC30VGAAAXX:6:56:1341:497/1	58	58	1	smNRPS-CB	5945	311	368	100	8.33e-21	V1.CD12.0
I80_1_FC30VGAAAXX:6:53:1387:1153/2	59	59	1	smNRPS-CB	5945	1617	1675	100	2.32e-21	V1.CD12.0
I80_1_FC30VGAAAXX:6:92:412:1676/1	66	66	1	smNRPS-CB	5945	432	497	96.97	6.44e-22	V1.CD12.0
I80_1_FC30VGAAAXX:6:34:505:960/2	67	1	67	smNRPS-CB	5945	5188	5254	97.015	1.79e-22	V1.CD12.0
I80_1_FC30VGAAAXX:6:62:453:1176/2	64	64	1	smNRPS-CB	5945	1634	1697	98.438	1.79e-22	V1.CD12.0
I80_1_FC30VGAAAXX:6:71:1600:1469/2	64	1	64	smNRPS-CB	5945	1484	1547	98.438	1.79e-22	V1.CD12.0
I80_1_FC30VGAAAXX:6:6:1309:657/2	69	5	69	smNRPS-CB	5945	5224	5288	98.462	4.98e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:67:435:907/2	70	65	1	smNRPS-CB	5945	5353	5417	98.462	4.98e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:94:1311:1470/1	63	1	63	smNRPS-CB	5945	1597	1659	100	1.38e-23	V1.CD12.0
I80_1_FC30VGAAAXX:6:24:687:122/2	67	1	67	smNRPS-CB	5945	3260	3326	98.507	3.85e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:70:454:626/2	64	64	1	smNRPS-CB	5945	5303	5366	100	3.85e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:88:102:1093/1	67	67	1	smNRPS-CB	5945	3014	3080	98.507	3.85e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:92:1229:1348/1	70	70	1	smNRPS-CB	5945	5266	5335	97.143	3.85e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:6:267:1309/2	65	65	1	smNRPS-CB	5945	1609	1673	100	1.07e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:23:1015:1113/1	68	65	1	smNRPS-CB	5945	4522	4586	100	1.07e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:57:1084:1873/2	68	68	1	smNRPS-CB	5945	1567	1634	98.529	1.07e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:71:487:324/2	65	65	1	smNRPS-CB	5945	5302	5366	100	1.07e-24	V1.CD12.0
I80_1_FC30VGAAAXX:6:54:723:478/1	69	69	1	smNRPS-CB	5945	43	111	98.551	2.98e-25	V1.CD12.0
I80_1_FC30VGAAAXX:6:98:344:1923/2	70	70	1	smNRPS-CB	5945	46	115	98.571	8.27e-26	V1.CD12.0
I80_1_FC30VGAAAXX:6:63:758:1757/2	71	71	1	smNRPS-CB	5945	1627	1697	98.592	2.3e-26	V1.CD12.0
I80_1_FC30VGAAAXX:6:94:373:1928/1	69	1	69	smNRPS-CB	5945	1585	1653	100	6.39e-27	V1.CD12.0
I80_1_FC30VGAAAXX:6:94:1074:687/1	69	1	69	smNRPS-CB	5945	1597	1665	100	6.39e-27	V1.CD12.0
I80_1_FC30VGAAAXX:6:5:1378:1954/1	70	1	70	smNRPS-CB	5945	5283	5352	100	1.78e-27	V1.CD12.0
I80_1_FC30VGAAAXX:6:94:1159:1694/2	70	70	1	smNRPS-CB	5945	1601	1670	100	1.78e-27	V1.CD12.0
I80_1_FC30VGAAAXX:6:86:113:1469/2	71	1	71	smNRPS-CB	5945	768	838	100	4.94e-28	V1.CD12.0
I80_1_FC30VGAAAXX:6:92:974:757/1	71	71	1	smNRPS-CB	5945	4525	4595	100	4.94e-28	V1.CD12.0
I358_1_FC30VV9AAXX:2:78:1171:360/1	38	1	38	smNRPS-CC	5875	784	821	100	1.24e-9	V1.CD15.0
I358_1_FC30VV9AAXX:2:65:756:1153/1	42	1	42	smNRPS-CC	5875	3789	3830	97.619	3.43e-10	V1.CD15.0
I85_1_FC30VW3AAXX:3:95:65:1561/1	39	1	39	smNRPS-CC	5875	3284	3322	100	3.43e-10	V1.CD15.0
I358_1_FC30VV9AAXX:2:28:50:1948/1	43	43	1	smNRPS-CC	5875	2713	2755	100	2.05e-12	V1.CD15.0
I358_1_FC30VV9AAXX:2:43:1027:1090/1	43	1	43	smNRPS-CC	5875	5498	5540	100	2.05e-12	V1.CD15.0
I85_1_FC30VW3AAXX:3:19:1240:655/1	44	1	44	smNRPS-CC	5875	3596	3639	100	5.71e-13	V1.CD15.0
I358_1_FC30VV9AAXX:2:98:882:311/1	44	1	44	smNRPS-CC	5875	5076	5119	100	5.71e-13	V1.CD15.0
I358_1_FC30VV9AAXX:2:73:919:427/1	44	44	1	smNRPS-CC	5875	5058	5101	100	5.71e-13	V1.CD15.0
I85_1_FC30VW3AAXX:3:12:845:1339/2	45	1	45	smNRPS-CC	5875	4241	4285	100	1.59e-13	V1.CD15.0
I85_1_FC30VW3AAXX:3:89:153:1490/2	46	46	1	smNRPS-CC	5875	5816	5861	100	4.41e-14	V1.CD15.0
I85_1_FC30VW3AAXX:3:75:956:1120/1	51	51	2	smNRPS-CC	5875	4889	4938	98	1.23e-14	V1.CD15.0
I358_1_FC30VV9AAXX:2:47:499:1592/1	47	1	47	smNRPS-CC	5875	4221	4267	100	1.23e-14	V1.CD15.0
I358_1_FC30VV9AAXX:2:1:952:526/1	48	48	1	smNRPS-CC	5875	478	525	100	3.41e-15	V1.CD15.0
I358_1_FC30VV9AAXX:2:41:1337:1985/1	48	48	1	smNRPS-CC	5875	445	492	100	3.41e-15	V1.CD15.0
I85_1_FC30VW3AAXX:3:77:934:995/2	52	1	52	smNRPS-CC	5875	157	208	98.077	9.48e-16	V1.CD15.0
I358_1_FC30VV9AAXX:2:1:1068:1006/2	49	1	49	smNRPS-CC	5875	4201	4249	100	9.48e-16	V1.CD15.0
I85_1_FC30VW3AAXX:3:62:456:1046/1	51	51	1	smNRPS-CC	5875	1904	1954	100	7.33e-17	V1.CD15.0
I85_1_FC30VW3AAXX:3:26:1330:570/2	58	58	1	smNRPS-CC	5875	4871	4928	96.552	2.04e-17	V1.CD15.0
I85_1_FC30VW3AAXX:3:8:692:672/2	56	1	56	smNRPS-CC	5875	466	521	98.214	5.67e-18	V1.CD15.0
I85_1_FC30VW3AAXX:3:91:813:1184/1	53	53	1	smNRPS-CC	5875	1220	1272	100	5.67e-18	V1.CD15.0
I85_1_FC30VW3AAXX:3:72:504:549/2	54	54	1	smNRPS-CC	5875	2471	2524	100	1.58e-18	V1.CD15.0
I85_1_FC30VW3AAXX:3:47:1511:664/1	58	1	58	smNRPS-CC	5875	3239	3296	98.276	4.38e-19	V1.CD15.0
I85_1_FC30VW3AAXX:3:61:1115:1222/2	56	56	1	smNRPS-CC	5875	384	439	100	1.22e-19	V1.CD15.0
I85_1_FC30VW3AAXX:3:68:1662:517/2	60	60	1	smNRPS-CC	5875	3224	3283	98.333	3.39e-20	V1.CD15.0
I85_1_FC30VW3AAXX:3:78:1523:1892/1	58	1	58	smNRPS-CC	5875	5037	5094	100	9.41e-21	V1.CD15.0
I85_1_FC30VW3AAXX:3:86:234:234/2	59	59	1	smNRPS-CC	5875	3586	3644	100	2.62e-21	V1.CD15.0
I85_1_FC30VW3AAXX:3:74:1516:1736/1	64	1	64	smNRPS-CC	5875	1891	1954	98.438	2.02e-22	V1.CD15.0
I85_1_FC30VW3AAXX:3:73:578:1715/1	69	1	69	smNRPS-CC	5875	3899	3967	97.101	1.56e-23	V1.CD15.0
I85_1_FC30VW3AAXX:3:75:1354:921/2	63	63	1	smNRPS-CC	5875	3582	3644	100	1.56e-23	V1.CD15.0
I85_1_FC30VW3AAXX:3:74:1103:484/2	66	66	3	smNRPS-CC	5875	1257	1320	100	4.35e-24	V1.CD15.0
I85_1_FC30VW3AAXX:3:40:1393:105/1	71	1	71	smNRPS-CC	5875	2310	2380	97.183	1.21e-24	V1.CD15.0
I85_1_FC30VW3AAXX:3:53:1290:1955/1	69	1	69	smNRPS-CC	5875	4305	4373	98.551	3.36e-25	V1.CD15.0
I85_1_FC30VW3AAXX:3:63:656:1134/1	67	1	67	smNRPS-CC	5875	1	67	100	9.35e-26	V1.CD15.0
I85_1_FC30VW3AAXX:3:92:1666:428/1	68	68	1	smNRPS-CC	5875	617	684	100	2.6e-26	V1.CD15.0
I358_1_FC30VV9AAXX:2:11:542:1464/1	39	3	39	smNRPS-CB	5945	326	362	100	4.5e-9	V1.CD15.0
I85_1_FC30VW3AAXX:3:8:692:672/1	39	1	39	smNRPS-CB	5945	5355	5393	100	3.48e-10	V1.CD15.0
I358_1_FC30VV9AAXX:2:53:1265:1910/1	46	45	1	smNRPS-CB	5945	275	319	97.778	7.47e-12	V1.CD15.0
I358_1_FC30VV9AAXX:2:82:1624:236/1	46	46	1	smNRPS-CB	5945	4631	4676	97.826	2.08e-12	V1.CD15.0
I85_1_FC30VW3AAXX:3:16:452:292/2	44	44	1	smNRPS-CB	5945	910	953	100	5.77e-13	V1.CD15.0
I85_1_FC30VW3AAXX:3:100:1092:487/1	48	48	1	smNRPS-CB	5945	3031	3078	97.917	1.61e-13	V1.CD15.0
I358_1_FC30VV9AAXX:2:29:528:1246/2	46	46	1	smNRPS-CB	5945	456	501	100	4.46e-14	V1.CD15.0
I358_1_FC30VV9AAXX:2:25:1008:363/1	47	47	1	smNRPS-CB	5945	744	790	100	1.24e-14	V1.CD15.0
I85_1_FC30VW3AAXX:3:83:98:1429/2	52	52	1	smNRPS-CB	5945	1445	1496	98.077	9.59e-16	V1.CD15.0
I85_1_FC30VW3AAXX:3:19:1541:162/1	50	50	1	smNRPS-CB	5945	5756	5805	100	2.67e-16	V1.CD15.0
I85_1_FC30VW3AAXX:3:89:1367:543/2	50	50	1	smNRPS-CB	5945	3198	3247	100	2.67e-16	V1.CD15.0
I85_1_FC30VW3AAXX:3:54:1721:198/1	62	1	62	smNRPS-CB	5945	922	983	100	5.69e-23	V1.CD15.0
I85_1_FC30VW3AAXX:3:92:1666:428/2	71	71	1	smNRPS-CB	5945	5311	5381	100	5.65e-28	V1.CD15.0
B201TPABXX:3:4:8217:113528#TAGCTTAT/2	45	1	45	smNRPS-CC	5875	652	696	100	1.29e-12	V1.CD15.3
B201TPABXX:3:66:3004:88335#TAGCTTAT/2	45	1	45	smNRPS-CC	5875	652	696	100	1.29e-12	V1.CD15.3
A206BNABXX:4:68:15662:70443#TAGCTTAT/1	50	50	1	smNRPS-CC	5875	5343	5392	98	9.98e-14	V1.CD15.3
A206BNABXX:4:65:13003:175943#TAGCTTAT/1	47	1	47	smNRPS-CC	5875	1873	1919	100	9.98e-14	V1.CD15.3
B201TPABXX:3:47:15183:166746#TAGCTTAT/2	51	51	1	smNRPS-CC	5875	5540	5590	98.039	2.77e-14	V1.CD15.3
A206BNABXX:4:44:18418:118635#TAGCTTAT/2	49	1	49	smNRPS-CC	5875	1858	1906	100	7.71e-15	V1.CD15.3
B201TPABXX:3:63:19695:57813#TAGCTTAT/2	50	1	50	smNRPS-CC	5875	647	696	100	2.14e-15	V1.CD15.3
A206BNABXX:4:61:15215:124804#TAGCTTAT/1	55	1	55	smNRPS-CC	5875	2723	2777	98.182	1.66e-16	V1.CD15.3
B201TPABXX:3:62:9909:154315#TAGCTTAT/2	56	1	56	smNRPS-CC	5875	2360	2415	98.214	4.61e-17	V1.CD15.3
A206BNABXX:4:24:21200:71074#TAGCTTAT/2	56	1	56	smNRPS-CC	5875	16	71	100	9.91e-19	V1.CD15.3
B201TPABXX:3:44:10113:77586#TAGCTTAT/2	62	1	62	smNRPS-CC	5875	2929	2990	98.387	2.13e-20	V1.CD15.3
A206BNABXX:4:23:6337:185546#TAGCTTAT/1	65	65	1	smNRPS-CC	5875	2857	2921	98.462	4.58e-22	V1.CD15.3
B201TPABXX:3:48:2197:96215#TAGCTTAT/2	63	63	1	smNRPS-CC	5875	5023	5085	100	1.27e-22	V1.CD15.3
A206BNABXX:4:24:19580:32403#TAGCTTAT/2	69	67	1	smNRPS-CC	5875	395	461	98.507	3.54e-23	V1.CD15.3
A206BNABXX:4:42:2169:158572#TAGCTTAT/1	64	1	64	smNRPS-CC	5875	24	87	100	3.54e-23	V1.CD15.3
A206BNABXX:4:61:20276:102256#TAGCTTAT/1	64	1	64	smNRPS-CC	5875	632	695	100	3.54e-23	V1.CD15.3
A206BNABXX:4:23:11449:81938#TAGCTTAT/1	65	65	1	smNRPS-CC	5875	1900	1964	100	9.84e-24	V1.CD15.3
B201TPABXX:3:4:12031:25645#TAGCTTAT/1	65	65	1	smNRPS-CC	5875	3257	3321	100	9.84e-24	V1.CD15.3
A206BNABXX:4:5:14340:63784#TAGCTTAT/2	70	1	70	smNRPS-CC	5875	4661	4730	98.571	7.6e-25	V1.CD15.3
B201TPABXX:3:8:14620:187979#TAGCTTAT/1	71	1	71	smNRPS-CC	5875	2409	2479	98.592	2.11e-25	V1.CD15.3
A206BNABXX:4:41:7063:153278#TAGCTTAT/2	70	70	2	smNRPS-CC	5875	4351	4419	100	5.88e-26	V1.CD15.3
B201TPABXX:3:28:16012:20319#TAGCTTAT/2	76	1	76	smNRPS-CC	5875	434	509	97.368	1.63e-26	V1.CD15.3
B201TPABXX:3:7:3809:129794#TAGCTTAT/1	85	85	8	smNRPS-CC	5875	5798	5875	97.436	1.26e-27	V1.CD15.3
B201TPABXX:3:8:10001:25962#TAGCTTAT/2	87	84	1	smNRPS-CC	5875	2068	2151	95.238	1.26e-27	V1.CD15.3
A206BNABXX:4:47:7490:125428#TAGCTTAT/1	75	75	1	smNRPS-CC	5875	1849	1923	98.667	1.26e-27	V1.CD15.3
A206BNABXX:4:7:17957:146733#TAGCTTAT/1	81	81	1	smNRPS-CC	5875	590	672	96.386	3.51e-28	V1.CD15.3
B201TPABXX:3:45:19215:55888#TAGCTTAT/1	80	80	1	smNRPS-CC	5875	4851	4930	97.5	9.77e-29	V1.CD15.3
A206BNABXX:4:48:9970:34825#TAGCTTAT/2	77	1	77	smNRPS-CC	5875	4208	4284	98.701	9.77e-29	V1.CD15.3
B201TPABXX:3:4:14551:90550#TAGCTTAT/2	87	87	1	smNRPS-CC	5875	2627	2713	95.402	2.72e-29	V1.CD15.3
A206BNABXX:4:26:4728:39436#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	5304	5388	96.471	7.55e-30	V1.CD15.3
A206BNABXX:4:46:4675:45223#TAGCTTAT/2	82	82	1	smNRPS-CC	5875	4870	4951	97.561	7.55e-30	V1.CD15.3
B201TPABXX:3:22:5053:141900#TAGCTTAT/1	85	1	85	smNRPS-CC	5875	570	656	96.552	2.1000000000000002e-30	V1.CD15.3
A206BNABXX:4:5:14340:63784#TAGCTTAT/1	80	80	1	smNRPS-CC	5875	4903	4982	98.75	2.1000000000000002e-30	V1.CD15.3
A206BNABXX:4:64:7801:66531#TAGCTTAT/1	80	1	80	smNRPS-CC	5875	3561	3640	98.75	2.1000000000000002e-30	V1.CD15.3
A206BNABXX:4:28:4430:125051#TAGCTTAT/2	87	87	1	smNRPS-CC	5875	5314	5400	96.552	5.84e-31	V1.CD15.3
B201TPABXX:3:7:18905:170471#TAGCTTAT/1	85	1	85	smNRPS-CC	5875	4176	4260	97.647	1.62e-31	V1.CD15.3
B201TPABXX:3:27:9878:130484#TAGCTTAT/2	87	1	87	smNRPS-CC	5875	558	646	96.629	1.62e-31	V1.CD15.3
B201TPABXX:3:44:8382:56989#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	4244	4328	97.647	1.62e-31	V1.CD15.3
B201TPABXX:3:65:17834:11326#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	3580	3664	97.647	1.62e-31	V1.CD15.3
A206BNABXX:4:22:6618:1296#TAGCTTAT/1	85	1	85	smNRPS-CC	5875	2873	2957	97.647	1.62e-31	V1.CD15.3
A206BNABXX:4:28:6914:37744#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	3886	3970	97.647	1.62e-31	V1.CD15.3
A206BNABXX:4:45:5870:9881#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	2397	2481	97.647	1.62e-31	V1.CD15.3
A206BNABXX:4:67:15211:115496#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	5322	5406	97.647	1.62e-31	V1.CD15.3
B201TPABXX:3:44:13289:137521#TAGCTTAT/1	85	1	85	smNRPS-CC	5875	5326	5410	97.647	1.62e-31	V1.CD15.3
B201TPABXX:3:3:10030:199507#TAGCTTAT/1	80	80	1	smNRPS-CC	5875	644	723	100	4.51e-32	V1.CD15.3
B201TPABXX:3:41:8846:186943#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	626	712	97.701	4.51e-32	V1.CD15.3
B201TPABXX:3:45:17959:14147#TAGCTTAT/2	81	81	1	smNRPS-CC	5875	5433	5513	100	1.25e-32	V1.CD15.3
B201TPABXX:3:47:20276:188319#TAGCTTAT/2	81	1	81	smNRPS-CC	5875	402	482	100	1.25e-32	V1.CD15.3
B201TPABXX:3:48:7905:29657#TAGCTTAT/2	87	1	84	smNRPS-CC	5875	5515	5598	98.81	1.25e-32	V1.CD15.3
B201TPABXX:3:68:10989:12580#TAGCTTAT/2	87	87	1	smNRPS-CC	5875	2877	2963	97.701	1.25e-32	V1.CD15.3
A206BNABXX:4:7:17513:190682#TAGCTTAT/2	87	87	1	smNRPS-CC	5875	2382	2468	97.701	1.25e-32	V1.CD15.3
A206BNABXX:4:8:9781:166240#TAGCTTAT/2	87	87	1	smNRPS-CC	5875	1189	1275	97.701	1.25e-32	V1.CD15.3
A206BNABXX:4:48:11462:49315#TAGCTTAT/1	84	84	1	smNRPS-CC	5875	151	234	98.81	1.25e-32	V1.CD15.3
B201TPABXX:3:2:19488:195783#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	5329	5413	98.824	3.49e-33	V1.CD15.3
B201TPABXX:3:24:6044:26550#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	4231	4315	98.824	3.49e-33	V1.CD15.3
B201TPABXX:3:24:4981:97402#TAGCTTAT/1	82	82	1	smNRPS-CC	5875	5	86	100	3.49e-33	V1.CD15.3
B201TPABXX:3:24:6623:170996#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	470	554	98.824	3.49e-33	V1.CD15.3
B201TPABXX:3:26:5657:76467#TAGCTTAT/1	85	1	85	smNRPS-CC	5875	3448	3532	98.824	3.49e-33	V1.CD15.3
B201TPABXX:3:41:15322:67751#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	440	524	98.824	3.49e-33	V1.CD15.3
B201TPABXX:3:45:8932:69932#TAGCTTAT/1	85	1	85	smNRPS-CC	5875	5327	5411	98.824	3.49e-33	V1.CD15.3
B201TPABXX:3:47:20276:188319#TAGCTTAT/1	85	85	1	smNRPS-CC	5875	633	718	98.837	3.49e-33	V1.CD15.3
