sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample
FC615DRAAXX:2:102:8887:18521#0/2	70	70	1	smNRPS-CC	5875	2146	2215	100	2.14e-27	V1.CD10.0
FC615DRAAXX:2:55:1087:16177#0/1	72	1	72	smNRPS-CC	5875	3400	3471	98.611	2.14e-27	V1.CD10.0
FC615DRAAXX:2:2:18806:5826#0/2	71	1	71	smNRPS-CC	5875	2872	2942	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:3:5664:9962#0/2	71	71	1	smNRPS-CC	5875	2135	2205	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:4:10417:1137#0/1	71	1	71	smNRPS-CC	5875	586	656	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:7:8907:16421#0/2	71	1	71	smNRPS-CC	5875	3582	3652	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:14:16823:18931#0/2	71	1	71	smNRPS-CC	5875	1836	1906	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:16:15265:11706#0/2	71	71	1	smNRPS-CC	5875	950	1020	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:18:17248:13070#0/2	71	71	1	smNRPS-CC	5875	3800	3870	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:21:14838:8982#0/2	71	71	1	smNRPS-CC	5875	4191	4261	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:35:4334:13971#0/2	71	71	1	smNRPS-CC	5875	1844	1914	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:35:17836:7436#0/2	71	1	71	smNRPS-CC	5875	5527	5597	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:36:18517:16191#0/2	71	71	1	smNRPS-CC	5875	1243	1313	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:37:11288:4632#0/2	71	1	71	smNRPS-CC	5875	773	843	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:37:15003:19026#0/2	71	71	1	smNRPS-CC	5875	4180	4250	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:40:7027:20141#0/2	71	1	71	smNRPS-CC	5875	3925	3995	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:56:11355:20735#0/1	71	71	1	smNRPS-CC	5875	3448	3518	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:69:2458:2990#0/1	71	71	1	smNRPS-CC	5875	2982	3052	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:69:18365:5074#0/2	71	71	1	smNRPS-CC	5875	1149	1219	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:73:2354:1985#0/1	71	1	71	smNRPS-CC	5875	3508	3578	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:75:15546:15667#0/1	71	1	71	smNRPS-CC	5875	2186	2256	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:79:1583:8590#0/2	71	71	1	smNRPS-CC	5875	5629	5699	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:83:5392:15026#0/1	71	71	1	smNRPS-CC	5875	3922	3992	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:85:12756:12130#0/1	71	71	1	smNRPS-CC	5875	2749	2819	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:94:12788:12439#0/2	71	71	1	smNRPS-CC	5875	2409	2479	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:95:10435:20816#0/2	71	1	71	smNRPS-CC	5875	5613	5683	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:95:13514:13994#0/2	71	1	71	smNRPS-CC	5875	10	80	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:101:8943:1559#0/2	71	1	71	smNRPS-CC	5875	37	107	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:101:11088:15213#0/2	71	71	1	smNRPS-CC	5875	4286	4356	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:101:14091:12019#0/1	71	1	71	smNRPS-CC	5875	5532	5602	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:103:11262:18623#0/2	71	71	1	smNRPS-CC	5875	2720	2790	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:103:15240:3783#0/2	71	71	1	smNRPS-CC	5875	102	172	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:110:8970:21012#0/2	71	71	1	smNRPS-CC	5875	66	136	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:112:10833:12039#0/2	71	1	71	smNRPS-CC	5875	828	898	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:112:15379:3254#0/2	71	1	71	smNRPS-CC	5875	3627	3697	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:72:2960:9498#0/2	71	71	1	smNRPS-CC	5875	1737	1807	100	5.95e-28	V1.CD10.0
FC615DRAAXX:2:1:2371:16437#0/2	72	1	72	smNRPS-CC	5875	4623	4694	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:2:3608:6337#0/1	72	72	1	smNRPS-CC	5875	2499	2570	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:2:3608:6337#0/2	72	1	72	smNRPS-CC	5875	2253	2324	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:2:16514:19239#0/1	72	72	1	smNRPS-CC	5875	5769	5840	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:4:10417:1137#0/2	72	72	1	smNRPS-CC	5875	853	924	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:4:11123:8664#0/1	72	72	1	smNRPS-CC	5875	3615	3686	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:5:1340:11847#0/1	72	72	1	smNRPS-CC	5875	5014	5085	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:5:11147:11197#0/1	72	72	1	smNRPS-CC	5875	4181	4252	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:5:11147:11197#0/2	72	1	72	smNRPS-CC	5875	3918	3989	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:5:12548:16385#0/1	72	1	72	smNRPS-CC	5875	5535	5606	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:5:19760:19094#0/1	72	72	1	smNRPS-CC	5875	3830	3901	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:6:16574:16879#0/2	72	72	1	smNRPS-CC	5875	228	299	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:7:2366:7670#0/1	72	72	1	smNRPS-CC	5875	5308	5379	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:7:2366:7670#0/2	72	1	72	smNRPS-CC	5875	5048	5119	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:7:8907:16421#0/1	72	72	1	smNRPS-CC	5875	3832	3903	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:8:7368:4049#0/1	72	1	72	smNRPS-CC	5875	4090	4161	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:8:7368:4049#0/2	72	72	1	smNRPS-CC	5875	4362	4433	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:9:8890:9782#0/1	72	1	72	smNRPS-CC	5875	2028	2099	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:9:15939:2428#0/1	72	1	72	smNRPS-CC	5875	288	359	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:9:19179:12160#0/1	72	72	1	smNRPS-CC	5875	3658	3729	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:10:4706:5998#0/1	72	72	1	smNRPS-CC	5875	3787	3858	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:10:10409:7245#0/1	72	1	72	smNRPS-CC	5875	2895	2966	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:10:10409:7245#0/2	72	72	1	smNRPS-CC	5875	3144	3215	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:10:18379:18023#0/1	72	1	72	smNRPS-CC	5875	3279	3350	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:10:18942:12396#0/1	72	72	1	smNRPS-CC	5875	2352	2423	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:11:18036:9239#0/1	72	72	1	smNRPS-CC	5875	405	476	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:11:18036:9239#0/2	72	1	72	smNRPS-CC	5875	137	208	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:12:10308:18433#0/1	72	72	1	smNRPS-CC	5875	925	996	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:12:13485:11941#0/2	72	72	1	smNRPS-CC	5875	3835	3906	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:13:9340:9273#0/1	72	1	72	smNRPS-CC	5875	322	393	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:13:11628:6504#0/1	72	1	72	smNRPS-CC	5875	715	786	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:13:11628:6504#0/2	72	72	1	smNRPS-CC	5875	964	1035	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:14:7361:13238#0/1	72	1	72	smNRPS-CC	5875	4591	4662	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:14:16823:18931#0/1	72	72	1	smNRPS-CC	5875	2083	2154	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:15:1920:10445#0/1	72	72	1	smNRPS-CC	5875	535	606	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:15:1920:10445#0/2	72	1	72	smNRPS-CC	5875	286	357	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:15:7096:12170#0/1	72	72	1	smNRPS-CC	5875	5419	5490	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:15:8225:10734#0/1	72	72	1	smNRPS-CC	5875	1857	1928	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:15:8225:10734#0/2	72	1	72	smNRPS-CC	5875	1606	1677	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:16:2707:6801#0/1	72	1	72	smNRPS-CC	5875	3183	3254	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:16:2707:6801#0/2	72	72	1	smNRPS-CC	5875	3438	3509	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:16:6144:8857#0/1	72	72	1	smNRPS-CC	5875	3791	3862	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:16:6144:8857#0/2	72	1	72	smNRPS-CC	5875	3528	3599	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:16:14242:10985#0/1	72	1	72	smNRPS-CC	5875	4402	4473	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:16:14242:10985#0/2	72	72	1	smNRPS-CC	5875	4657	4728	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:16:14537:2384#0/1	72	1	72	smNRPS-CC	5875	902	973	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:16:15265:11706#0/1	72	1	72	smNRPS-CC	5875	696	767	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:17:5852:5350#0/1	72	72	1	smNRPS-CC	5875	314	385	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:17:5852:5350#0/2	72	1	72	smNRPS-CC	5875	46	117	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:17:8985:20491#0/1	72	72	1	smNRPS-CC	5875	3827	3898	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:17:16607:4900#0/1	72	72	1	smNRPS-CC	5875	2406	2477	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:18:11575:8192#0/1	72	72	1	smNRPS-CC	5875	762	833	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:18:11575:8192#0/2	72	1	72	smNRPS-CC	5875	498	569	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:20:9222:15401#0/1	72	1	72	smNRPS-CC	5875	5155	5226	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:20:9222:15401#0/2	72	72	1	smNRPS-CC	5875	5406	5477	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:20:14440:7313#0/1	72	1	72	smNRPS-CC	5875	3694	3765	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:20:14440:7313#0/2	72	72	1	smNRPS-CC	5875	3950	4021	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:21:4978:14413#0/1	72	72	1	smNRPS-CC	5875	4434	4505	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:21:10087:14560#0/1	72	1	72	smNRPS-CC	5875	2064	2135	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:21:15447:15003#0/1	72	72	1	smNRPS-CC	5875	4891	4962	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:21:15447:15003#0/2	72	1	72	smNRPS-CC	5875	4633	4704	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:21:17028:3767#0/1	72	72	1	smNRPS-CC	5875	1073	1144	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:22:4123:1755#0/1	72	1	72	smNRPS-CC	5875	104	175	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:24:3799:13556#0/1	72	1	72	smNRPS-CC	5875	5752	5823	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:24:9357:7398#0/1	72	72	1	smNRPS-CC	5875	2462	2533	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:25:7989:14910#0/1	72	72	1	smNRPS-CC	5875	5038	5109	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:25:7989:14910#0/2	72	1	72	smNRPS-CC	5875	4778	4849	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:25:17629:4959#0/1	72	72	1	smNRPS-CC	5875	5398	5469	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:25:17629:4959#0/2	72	1	72	smNRPS-CC	5875	5154	5225	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:26:1526:8890#0/2	72	1	72	smNRPS-CC	5875	5730	5801	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:26:3765:3459#0/1	72	72	1	smNRPS-CC	5875	5078	5149	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:26:3765:3459#0/2	72	1	72	smNRPS-CC	5875	4820	4891	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:27:5352:17907#0/1	72	72	1	smNRPS-CC	5875	1610	1681	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:28:3732:7354#0/1	72	72	1	smNRPS-CC	5875	3616	3687	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:28:5876:15385#0/1	72	1	72	smNRPS-CC	5875	4485	4556	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:30:7147:12424#0/1	72	1	72	smNRPS-CC	5875	4281	4352	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:30:15226:1463#0/1	72	1	72	smNRPS-CC	5875	5656	5727	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:32:2854:2702#0/2	72	72	1	smNRPS-CC	5875	1222	1293	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:33:4286:17542#0/1	72	72	1	smNRPS-CC	5875	442	513	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:33:9206:11049#0/1	72	1	72	smNRPS-CC	5875	2560	2631	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:33:9206:11049#0/2	72	72	1	smNRPS-CC	5875	2825	2896	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:34:19102:3480#0/1	72	72	1	smNRPS-CC	5875	237	308	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:35:3594:9940#0/1	72	1	72	smNRPS-CC	5875	4964	5035	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:35:3594:9940#0/2	72	72	1	smNRPS-CC	5875	5227	5298	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:35:5429:9745#0/1	72	72	1	smNRPS-CC	5875	577	648	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:35:5429:9745#0/2	72	1	72	smNRPS-CC	5875	319	390	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:35:6246:8640#0/2	72	72	1	smNRPS-CC	5875	119	190	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:35:14910:7943#0/1	72	72	1	smNRPS-CC	5875	723	794	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:35:14910:7943#0/2	72	1	72	smNRPS-CC	5875	463	534	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:35:17836:7436#0/1	72	72	1	smNRPS-CC	5875	5791	5862	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:36:15682:14590#0/2	72	1	72	smNRPS-CC	5875	5718	5789	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:37:11288:4632#0/1	72	72	1	smNRPS-CC	5875	1035	1106	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:38:19662:13708#0/1	72	1	72	smNRPS-CC	5875	5762	5833	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:39:6128:18172#0/1	72	72	1	smNRPS-CC	5875	585	656	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:39:6128:18172#0/2	72	1	72	smNRPS-CC	5875	309	380	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:40:7027:20141#0/1	72	72	1	smNRPS-CC	5875	4174	4245	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:40:9451:16281#0/1	72	1	72	smNRPS-CC	5875	3988	4059	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:40:9451:16281#0/2	72	72	1	smNRPS-CC	5875	4250	4321	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:41:12040:15165#0/1	72	1	72	smNRPS-CC	5875	720	791	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:41:12040:15165#0/2	72	72	1	smNRPS-CC	5875	965	1036	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:43:2114:5141#0/2	72	72	1	smNRPS-CC	5875	1827	1898	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:44:1486:14321#0/1	72	1	72	smNRPS-CC	5875	191	262	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:44:1486:14321#0/2	72	72	1	smNRPS-CC	5875	437	508	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:44:7058:5633#0/2	72	72	1	smNRPS-CC	5875	3917	3988	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:44:17796:17288#0/1	72	1	72	smNRPS-CC	5875	428	499	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:44:17796:17288#0/2	72	72	1	smNRPS-CC	5875	674	745	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:44:18217:11927#0/1	72	72	1	smNRPS-CC	5875	4381	4452	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:44:18217:11927#0/2	72	1	72	smNRPS-CC	5875	4118	4189	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:44:18344:4912#0/2	72	72	1	smNRPS-CC	5875	3090	3161	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:45:19315:16835#0/1	72	1	72	smNRPS-CC	5875	1993	2064	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:46:15840:4858#0/1	72	1	72	smNRPS-CC	5875	1617	1688	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:46:15840:4858#0/2	72	72	1	smNRPS-CC	5875	1866	1937	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:47:4980:7744#0/1	72	1	72	smNRPS-CC	5875	4732	4803	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:47:8142:20415#0/1	72	72	1	smNRPS-CC	5875	4539	4610	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:47:8925:10641#0/1	72	1	72	smNRPS-CC	5875	2992	3063	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:49:3071:19615#0/1	72	1	72	smNRPS-CC	5875	4172	4243	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:49:3071:19615#0/2	72	72	1	smNRPS-CC	5875	4430	4501	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:50:7105:18168#0/1	72	72	1	smNRPS-CC	5875	535	606	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:50:7105:18168#0/2	72	1	72	smNRPS-CC	5875	263	334	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:50:10878:19932#0/1	72	72	1	smNRPS-CC	5875	3180	3251	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:51:6668:2565#0/1	72	1	72	smNRPS-CC	5875	109	180	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:51:8700:14476#0/1	72	1	72	smNRPS-CC	5875	3166	3237	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:51:8700:14476#0/2	72	72	1	smNRPS-CC	5875	3440	3511	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:51:9791:10236#0/1	72	72	1	smNRPS-CC	5875	2	73	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:51:10219:8971#0/1	72	72	1	smNRPS-CC	5875	88	159	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:52:17227:10028#0/2	72	1	72	smNRPS-CC	5875	2073	2144	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:53:11360:10556#0/1	72	72	1	smNRPS-CC	5875	2813	2884	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:53:11360:10556#0/2	72	1	72	smNRPS-CC	5875	2561	2632	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:53:15788:5281#0/1	72	72	1	smNRPS-CC	5875	755	826	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:53:15788:5281#0/2	72	1	72	smNRPS-CC	5875	498	569	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:54:4067:16061#0/2	72	72	1	smNRPS-CC	5875	4213	4284	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:54:4407:10177#0/1	72	1	72	smNRPS-CC	5875	739	810	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:54:5179:19463#0/2	72	1	72	smNRPS-CC	5875	704	775	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:54:14226:4594#0/1	72	72	1	smNRPS-CC	5875	5394	5465	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:54:16886:2590#0/1	72	72	1	smNRPS-CC	5875	4806	4877	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:55:2320:17042#0/2	72	72	1	smNRPS-CC	5875	3621	3692	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:56:2517:4753#0/1	72	1	72	smNRPS-CC	5875	5611	5682	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:58:3418:5190#0/1	72	1	72	smNRPS-CC	5875	216	287	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:58:3418:5190#0/2	72	72	1	smNRPS-CC	5875	452	523	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:59:2937:3341#0/1	72	1	72	smNRPS-CC	5875	4022	4093	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:59:2937:3341#0/2	72	72	1	smNRPS-CC	5875	4285	4356	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:59:15383:18029#0/1	72	1	72	smNRPS-CC	5875	4049	4120	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:59:15383:18029#0/2	72	72	1	smNRPS-CC	5875	4285	4356	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:60:16443:4299#0/1	72	72	1	smNRPS-CC	5875	5761	5832	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:60:16443:4299#0/2	72	1	72	smNRPS-CC	5875	5485	5556	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:60:18634:9344#0/1	72	1	72	smNRPS-CC	5875	1641	1712	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:60:18634:9344#0/2	72	72	1	smNRPS-CC	5875	1906	1977	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:61:1313:17456#0/2	72	72	1	smNRPS-CC	5875	902	973	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:61:15177:8635#0/1	72	72	1	smNRPS-CC	5875	764	835	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:62:5105:15535#0/2	72	1	72	smNRPS-CC	5875	531	602	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:62:15299:17198#0/1	72	72	1	smNRPS-CC	5875	75	146	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:62:16361:19544#0/2	72	72	1	smNRPS-CC	5875	1769	1840	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:64:4397:8900#0/1	72	1	72	smNRPS-CC	5875	4623	4694	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:64:16294:9755#0/1	72	72	1	smNRPS-CC	5875	2117	2188	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:65:18008:10510#0/1	72	1	72	smNRPS-CC	5875	4787	4858	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:65:18008:10510#0/2	72	72	1	smNRPS-CC	5875	5011	5082	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:66:11946:14425#0/1	72	72	1	smNRPS-CC	5875	159	230	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:67:7229:6654#0/1	72	72	1	smNRPS-CC	5875	222	293	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:67:9793:7328#0/1	72	1	72	smNRPS-CC	5875	4838	4909	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:67:9793:7328#0/2	72	72	1	smNRPS-CC	5875	5099	5170	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:67:12485:8051#0/2	72	72	1	smNRPS-CC	5875	144	215	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:68:5119:20163#0/2	72	1	72	smNRPS-CC	5875	907	978	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:69:2138:5413#0/2	72	1	72	smNRPS-CC	5875	463	534	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:69:18365:5074#0/1	72	1	72	smNRPS-CC	5875	891	962	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:70:2612:19263#0/1	72	1	72	smNRPS-CC	5875	2780	2851	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:70:2612:19263#0/2	72	72	1	smNRPS-CC	5875	3057	3128	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:72:2799:10740#0/2	72	1	72	smNRPS-CC	5875	1588	1659	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:74:4877:21038#0/1	72	1	72	smNRPS-CC	5875	5511	5582	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:74:5889:5442#0/1	72	1	72	smNRPS-CC	5875	870	941	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:74:11933:11699#0/1	72	72	1	smNRPS-CC	5875	829	900	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:75:7659:17290#0/1	72	1	72	smNRPS-CC	5875	2870	2941	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:75:7659:17290#0/2	72	72	1	smNRPS-CC	5875	3137	3208	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:75:7898:14363#0/1	72	72	1	smNRPS-CC	5875	3661	3732	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:75:7898:14363#0/2	72	1	72	smNRPS-CC	5875	3404	3475	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:75:8867:10569#0/1	72	72	1	smNRPS-CC	5875	721	792	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:75:15546:15667#0/2	72	72	1	smNRPS-CC	5875	2450	2521	100	1.66e-28	V1.CD10.0
FC615DRAAXX:2:76:2904:14616#0/1	72	72	1	smNRPS-CC	5875	5766	5837	100	1.66e-28	V1.CD10.0
