BGC,log(HighestMean_AllClasses),class_discriminitive,LDA_score,LEfSe_pvalue,manual_pvalue,NCBI refrence sequence acession number,Taxa Name,Phylum
O2.UC26.0__NODE_912_length_25616_cov_8.1023__25616__siderophore__ANTISMASH__0_25616,2.88112497443,-,-,-,0.47557365256594,NZ_BGYR01000050,Escherichia coli,Proteobacteria
V1.UC1.0__NODE_3056_length_9934_cov_5.50764__9934__arylpolyene__ANTISMASH__0_9934,3.00104102068,-,-,-,0.674541352342094,N/A,N/A,Unassigned
V1.CD35.1__NODE_3453_length_6346_cov_2.92879__6346__lantipeptide__ANTISMASH__0_6346,0,-,-,-,-,NZ_CP030280,Blautia sp. N6H1-15,Firmicutes
O2.UC58.2__NODE_59_length_85544_cov_24.6145__50361__nrps__ANTISMASH__32963_83324,3.33874626622,-,-,-,0.778818837468083,NZ_CZBR01000003,Ruminococcus torques,Firmicutes
V1.UC56.0__NODE_114_length_75044_cov_5.5023__49091__nrps__ANTISMASH__25953_75044,3.62628873004,-,-,-,0.155552795336246,N/A,N/A,Unassigned
V1.UC1.0__NODE_5044_length_6340_cov_2.01559__6340__bacteriocin__ANTISMASH__0_6340,3.2042406902,-,-,-,0.696082144660688,N/A,N/A,Unassigned
O2.UC51.2__NODE_283_length_69664_cov_4.17413__20355__lantipeptide__ANTISMASH__0_20355,2.54936774529,-,-,-,0.0472128960987557,NZ_JH594596,Odoribacter laneus YIT 12061,Bacteroidetes
V1.UC11.5__NODE_4292_length_9518_cov_2.14879__9518__nrps__ANTISMASH__0_9518,1.16092116718,-,-,-,0.289104704938358,N/A,N/A,Unassigned
V1.UC52.1__NODE_4925_length_9379_cov_3.29794__9379__bacteriocin__ANTISMASH__0_9379,2.77371099079,-,-,-,0.124351310722412,N/A,N/A,Unassigned
O2.UC26.2__NODE_1518_length_12387_cov_6.75251__12387__other__ANTISMASH__0_12387,2.30270798594,-,-,-,0.289104704938358,NZ_KE161007,Fusobacterium ulcerans 12-1B,Fusobacteria
V1.CD24.0__NODE_1212_length_19690_cov_1.43428__19690__arylpolyene__ANTISMASH__0_19690,2.93104151077,-,-,-,0.203981065677302,NZ_JAGH01000002,Bacteroides sp. 14(A),Bacteroidetes
O2.UC35.2__NODE_1766_length_17091_cov_1.54344__17091__lantipeptide__ANTISMASH__0_17091,1.81631589845,-,-,-,0.845342951140076,N/A,N/A,Unassigned
V1.UC21.4__NODE_1205_length_26174_cov_4.12589__26174__nrps__ANTISMASH__0_26174,2.37370683036,-,-,-,0.653616019540647,N/A,N/A,Unassigned
O2.UC40.2__NODE_238_length_57921_cov_2.74441__23548__nrps__ANTISMASH__34373_57921,3.34459961519,C,2.72390614279,0.00575873781252,0.00575873781251993,NZ_CYYZ01000001,Coprococcus eutactus,Firmicutes
O2.UC52.0__NODE_1317_length_15479_cov_1.91747__15479__terpene__ANTISMASH__0_15479,2.68305590873,C,2.51339235592,0.00171860263358,0.00171860263358146,N/A,N/A,Unassigned
V1.UC10.2__NODE_439_length_43354_cov_4.12746__30890__nrps__ANTISMASH__12464_43354,3.07238432948,-,-,-,0.393139144965192,N/A,N/A,Unassigned
O2.UC51.2__NODE_2120_length_18291_cov_6.55467__18291__bacteriocin__ANTISMASH__0_18291,3.00328292285,-,-,-,0.412124845881215,N/A,N/A,Unassigned
O2.UC34.2__NODE_824_length_20412_cov_2.98708__20412__thiopeptide__ANTISMASH__0_20412,1.97178087233,-,-,-,0.161940748852375,NZ_LXIH01000015,Streptococcus salivarius,Firmicutes
V1.CD42.0__NODE_2860_length_11958_cov_6.16424__11958__lantipeptide__ANTISMASH__0_11958,3.73744459613,-,-,-,0.743092129031411,N/A,N/A,Unassigned
V1.UC25.1__NODE_2072_length_15433_cov_3.27858__15433__resorcinol__ANTISMASH__0_15433,3.38293765995,-,-,-,0.107709089528939,NZ_ACLR01000226,Porphyromonas uenonis 60-3,Bacteroidetes
O2.UC44.2__NODE_2347_length_12190_cov_1.13416__12190__nrps__ANTISMASH__0_12190,2.15077895652,-,-,-,0.866283550720976,N/A,N/A,Unassigned
V1.UC2.0__NODE_3288_length_9230_cov_2.07673__9230__lantipeptide__ANTISMASH__0_9230,3.49878652993,-,-,-,0.585535513768524,NZ_ACII02000003,Ruminococcus sp. 5_1_39BFAA,Firmicutes
V1.UC32.0__NODE_8774_length_5838_cov_1.43109__5838__t1pks__ANTISMASH__0_5838,1.80496098649,-,-,-,0.0992038793104424,N/A,N/A,Unassigned
V1.UC26.4__NODE_3241_length_12347_cov_47.9258__12347__lassopeptide__ANTISMASH__0_12347,2.64061787129,-,-,-,0.289104704938358,NC_015501,Porphyromonas asaccharolytica (strain ATCC 25260 / DSM 20707 / BCRC 10618 / JCM 6326 / LMG 13178 / VPI 4198) (Bacteroides asaccharolyticus),Bacteroidetes
V1.UC28.0__NODE_8_length_179307_cov_3.55394__24165__lassopeptide__ANTISMASH__48767_72932,2.45175197612,-,-,-,0.35212174886761,N/A,N/A,Unassigned
O2.UC32.2__NODE_1639_length_16186_cov_1.46662__16186__lantipeptide__ANTISMASH__0_16186,1.77119900705,-,-,-,0.495092737481564,NZ_OLMI01000002,Dorea sp. Marseille-P4042,Firmicutes
O2.UC27.2__NODE_371_length_47497_cov_2.18766__25369__other__ANTISMASH__0_25369,3.05101929075,-,-,-,0.137526370048631,NZ_CVRS01000048,Roseburia inulinivorans,Firmicutes
O2.UC52.0__NODE_260_length_54157_cov_3.13297__40954__arylpolyene__ANTISMASH__10642_51596,2.5749461446,-,-,-,0.233164085161398,N/A,N/A,Unassigned
O2.UC34.2__NODE_361_length_39400_cov_3.24514__22609__lantipeptide__ANTISMASH__16791_39400,1.96830973711,-,-,-,0.131856874594995,NZ_CP031248,Streptococcus pneumoniae,Firmicutes
V1.UC31.0__NODE_1339_length_17308_cov_1.94196__17308__nrps__ANTISMASH__0_17308,1.70034541508,-,-,-,0.193041667357893,N/A,N/A,Unassigned
V1.UC3.0__NODE_1016_length_16708_cov_20.079__11280__bacteriocin__ANTISMASH__5428_16708,2.98633469301,-,-,-,0.0606810999640394,NC_017595,Streptococcus salivarius (strain JIM8777),Firmicutes
V1.CD22.0__NODE_578_length_47686_cov_5.36884__38435__arylpolyene__ANTISMASH__9251_47686,2.65284873368,C,2.49099281687,0.00168918993067,0.00168918993066618,N/A,N/A,Unassigned
V1.UC1.0__NODE_2759_length_10866_cov_2.65461__10866__nrps__ANTISMASH__0_10866,3.2747094489,-,-,-,0.374410630678819,N/A,N/A,Unassigned
V1.CD19.0__NODE_13_length_199657_cov_7.77472__43554__arylpolyene__ANTISMASH__144630_188184,1.80158719759,-,-,-,0.852798800799349,N/A,N/A,Unassigned
V1.CD17.4__NODE_457_length_50816_cov_4.81108__43714__other__ANTISMASH__0_43714,0,-,-,-,-,N/A,N/A,Unassigned
O2.UC37.2__NODE_492_length_47773_cov_7.38684__33583__lantipeptide__ANTISMASH__14190_47773,3.19309330862,UC,2.72513813598,0.00222356349675,0.00222356349674887,NZ_CP022547,Streptococcus thermophilus,Firmicutes
V1.UC1.0__NODE_103_length_77806_cov_22.4112__41221__arylpolyene__ANTISMASH__23043_64264,2.84045681817,-,-,-,0.0377819328304064,NZ_JH724085,Bacteroides cellulosilyticus CL02T12C19,Bacteroidetes
O2.UC9.2__NODE_1913_length_16345_cov_3.7283__16345__lantipeptide__ANTISMASH__0_16345,2.08445054477,-,-,-,0.719075151410567,N/A,N/A,Unassigned
O2.UC60.0__NODE_448_length_27925_cov_2.72723__6119__bacteriocin__ANTISMASH__21806_27925,3.51576927546,-,-,-,0.917021741216466,NZ_CVRS01000016,Roseburia inulinivorans,Firmicutes
V1.CD18.3__NODE_875_length_21155_cov_4.96829__18735__lantipeptide__ANTISMASH__2420_21155,1.6515769708,-,-,-,0.477867884810754,N/A,N/A,Unassigned
V1.CD14.0__NODE_839_length_5048_cov_0.773883__5048__arylpolyene__ANTISMASH__0_5048,2.62179771383,-,-,-,0.181080684353399,N/A,N/A,Unassigned
V1.UC26.0__NODE_824_length_27253_cov_1.7223__27253__nrps__ANTISMASH__0_27253,1.65745621299,-,-,-,0.314501137502849,N/A,N/A,Unassigned
V1.CD17.4__NODE_1363_length_25533_cov_5.9885__25533__nrps__ANTISMASH__0_25533,1.34452434962,-,-,-,0.67045169823244,N/A,N/A,Unassigned
O2.UC4.2__NODE_2825_length_12709_cov_4.34527__12709__nrps__ANTISMASH__0_12709,3.29285088868,-,-,-,0.0140419288656826,NZ_DS483537,Coprococcus eutactus ATCC 27759,Firmicutes
O2.UC34.0__NODE_920_length_15927_cov_1.36864__14674__lassopeptide__ANTISMASH__0_14674,1.98878356557,-,-,-,0.731200501618661,NC_017595,Streptococcus salivarius (strain JIM8777),Firmicutes
V1.UC54.0__NODE_139_length_105693_cov_4.19711__12301__lantipeptide__ANTISMASH__0_12301,1.69324982097,-,-,-,0.230010867910089,N/A,N/A,Unassigned
V1.UC16.0__NODE_1799_length_9155_cov_2.16286__9155__lantipeptide__ANTISMASH__0_9155,2.02436309356,-,-,-,0.383350271341261,NZ_BAII02000009,Clostridiales bacterium VE202-26,Firmicutes
V1.UC49.1__NODE_70_length_156813_cov_6.61046__39461__nrps__ANTISMASH__0_39461,1.89258442213,-,-,-,0.289104704938358,N/A,N/A,Unassigned
V1.UC33.0__NODE_5166_length_7961_cov_1.81533__7961__nrps__ANTISMASH__0_7961,3.02235701456,-,-,-,0.901563450962548,N/A,N/A,Unassigned
O2.UC51.2__NODE_2506_length_15986_cov_2.71797__15986__terpene__ANTISMASH__0_15986,2.66872301241,C,2.46024253823,0.000715298358705,0.000715298358704727,N/A,N/A,Unassigned
V1.UC35.0__NODE_1299_length_19589_cov_2.46478__19589__nrps__ANTISMASH__0_19589,1.51260071329,-,-,-,0.289104704938358,NZ_FONP01000002,Peptostreptococcus sp. D1,Firmicutes
V1.UC53.4__NODE_4573_length_6469_cov_1.87138__6469__nrps__ANTISMASH__0_6469,3.5301544183,-,-,-,0.928694831878226,NZ_LT546010,Blautia sp. Marseille-P2398,Firmicutes
O2.UC41.0__NODE_844_length_26561_cov_11.647__5399__bacteriocin__ANTISMASH__21162_26561,3.85140609599,-,-,-,0.649796824882661,N/A,N/A,Unassigned
O2.UC2.0__NODE_1749_length_11584_cov_22.9975__11584__microcin__ANTISMASH__0_11584,4.4131625548,-,-,-,0.0125408806728321,NZ_AAXA02000015,Dorea formicigenerans ATCC 27755,Firmicutes
O2.UC2.0__NODE_2614_length_8683_cov_2.57812__8683__lantipeptide__ANTISMASH__0_8683,3.28029253239,-,-,-,0.55234133776236,NZ_CYZP01000002,Blautia obeum,Firmicutes
V1.UC47.0__NODE_16_length_202099_cov_10.3497__43258__nrps__ANTISMASH__11313_54571,3.25377702867,-,-,-,0.441649752280034,NZ_DS480328,Clostridium sp. L2-50,Firmicutes
V1.UC14.1__NODE_828_length_25519_cov_3.37512__22344__arylpolyene__ANTISMASH__0_22344,1.36508774771,-,-,-,0.454641200516435,NZ_GG739927,Prevotella buccae D17,Bacteroidetes
V1.UC17.2__NODE_1842_length_15697_cov_9.85967__15697__arylpolyene__ANTISMASH__0_15697,2.6484958871,-,-,-,0.588529115409774,NZ_NFIO01000005,Alistipes sp. An31A,Bacteroidetes
O2.UC31.0__NODE_85_length_78248_cov_21.195__39430__arylpolyene__ANTISMASH__0_39430,2.98834658435,-,-,-,0.112494405897332,N/A,N/A,Unassigned
V1.UC28.0__NODE_1054_length_22579_cov_3.83897__22579__nrps__ANTISMASH__0_22579,2.58677968878,-,-,-,0.100767283457718,N/A,N/A,Unassigned
V1.UC37.0__NODE_216_length_53907_cov_3.17355__34815__nrps__ANTISMASH__19092_53907,1.96652603335,-,-,-,0.181080684353399,N/A,N/A,Unassigned
V1.UC15.3__NODE_360_length_67186_cov_4.38185__40485__other__ANTISMASH__26701_67186,2.59895742966,-,-,-,0.712111029860922,N/A,N/A,Unassigned
O2.UC51.2__NODE_114_length_111215_cov_3.66874__20840__terpene__ANTISMASH__27469_48309,2.44903092753,-,-,-,0.046319688712863,NZ_JH594596,Odoribacter laneus YIT 12061,Bacteroidetes
V1.UC50.1__NODE_3327_length_11959_cov_2.03721__11959__other__ANTISMASH__0_11959,1.73793497711,-,-,-,0.460856908874888,NZ_LT962687,Anaerotruncus sp. AT3,Firmicutes
O2.UC29.2__NODE_5070_length_5115_cov_1.31028__5115__terpene__ANTISMASH__0_5115,2.04332738007,-,-,-,0.105995143540558,N/A,N/A,Unassigned
O2.UC47.2__NODE_1778_length_13257_cov_1.24443__13257__nrps__ANTISMASH__0_13257,1.76173806318,-,-,-,0.566633895750162,N/A,N/A,Unassigned
O2.UC37.2__NODE_478_length_48618_cov_7.47911__38852__nrps__ANTISMASH__9766_48618,2.24759825475,-,-,-,0.186243893800958,N/A,N/A,Unassigned
O2.UC12.2__NODE_3731_length_8016_cov_4.07793__8016__lantipeptide__ANTISMASH__0_8016,2.416373243,-,-,-,0.020777358030033,N/A,N/A,Unassigned
V1.CD35.1__NODE_3185_length_6846_cov_4.30231__6846__siderophore__ANTISMASH__0_6846,3.04675034552,-,-,-,0.131842582910966,NZ_LSUP01000001,Escherichia coli,Proteobacteria
V1.CD6.4__NODE_39_length_113973_cov_7.37798__35319__nrps__ANTISMASH__0_35319,1.93471286984,-,-,-,0.181080684353399,N/A,N/A,Unassigned
V1.CD6.4__NODE_137_length_69334_cov_7.13365__39356__nrps__ANTISMASH__29978_69334,3.21969260662,-,-,-,0.19754105085926,N/A,N/A,Unassigned
O2.UC40.2__NODE_155_length_71854_cov_8.45455__47506__arylpolyene__ANTISMASH__9766_57272,2.97165283588,-,-,-,0.0728679433974504,NZ_CP012801,Bacteroides cellulosilyticus,Bacteroidetes
V1.CD17.0__NODE_62_length_110305_cov_3.89438__45281__nrps__ANTISMASH__65024_110305,2.98035700655,-,-,-,0.182866757429159,N/A,N/A,Unassigned
V1.UC45.0__NODE_4099_length_6043_cov_1.1842__6043__arylpolyene__ANTISMASH__0_6043,3.91802055353,-,-,-,0.031725981760415,N/A,N/A,Unassigned
V1.UC55.0__NODE_676_length_51375_cov_6.44388__23606__lantipeptide__ANTISMASH__27769_51375,2.61115081912,-,-,-,0.617896749096405,N/A,N/A,Unassigned
O2.UC14.2__NODE_3176_length_8811_cov_1.51188__8811__nrps__ANTISMASH__0_8811,2.2065365222,-,-,-,0.885323038248621,N/A,N/A,Unassigned
V1.UC23.0__NODE_496_length_29014_cov_4.51221__26736__nrps__ANTISMASH__2278_29014,2.58094540818,-,-,-,0.810166206432167,N/A,N/A,Unassigned
V1.UC11.5__NODE_567_length_53443_cov_7.42564__43553__nrps__ANTISMASH__0_43553,2.07628345308,-,-,-,0.461992020802256,NZ_JNKJ01000037,Blautia schinkii DSM 10518,Firmicutes
V1.CD35.0__NODE_42_length_172857_cov_28.5797__20423__hserlactone__ANTISMASH__94352_114775,0,-,-,-,-,NZ_JH992936,Veillonella seminalis ACS-216-V-Col6b,Firmicutes
V1.UC33.0__NODE_4808_length_8485_cov_7.31767__8485__lantipeptide__ANTISMASH__0_8485,3.52848166256,-,-,-,0.283053666087831,NZ_ACII02000003,Ruminococcus sp. 5_1_39BFAA,Firmicutes
V1.CD24.0__NODE_2684_length_11411_cov_1.71486__11411__lantipeptide__ANTISMASH__0_11411,3.63484586356,-,-,-,0.24680305753189,N/A,N/A,Unassigned
O2.UC12.2__NODE_4001_length_7634_cov_4.83362__7634__bacteriocin__ANTISMASH__0_7634,2.36224136034,-,-,-,0.566633895750162,N/A,N/A,Unassigned
V1.UC32.0__NODE_504_length_53181_cov_4.4757__12856__lantipeptide__ANTISMASH__40325_53181,3.05528395295,-,-,-,0.388939194825205,N/A,N/A,Unassigned
O2.UC40.2__NODE_1120_length_21276_cov_8.2432__21276__lantipeptide__ANTISMASH__0_21276,3.94018752531,-,-,-,0.027810479355777,N/A,N/A,Unassigned
V1.CD22.0__NODE_232_length_80780_cov_3.31199__80780__transatpks-otherks-nrps__ANTISMASH__0_80780,2.19453211282,C,2.44691402655,0.00251848956745,0.00251848956744988,NZ_UETD01000006,Ruminococcus flavefaciens,Firmicutes
V1.UC47.0__NODE_2830_length_12027_cov_2.40812__12027__lantipeptide__ANTISMASH__0_12027,2.30320032555,-,-,-,0.52207167859166,N/A,N/A,Unassigned
V1.UC62.0__NODE_5019_length_8060_cov_2.68332__8060__other__ANTISMASH__0_8060,3.07325414337,-,-,-,0.0186628600728953,NZ_JNWB01000030,Bifidobacterium longum subsp. infantis EK3,Actinobacteria
O2.UC29.0__NODE_2343_length_9247_cov_1.76425__9247__nrps__ANTISMASH__0_9247,2.83429031483,-,-,-,0.715262470580458,N/A,N/A,Unassigned
O2.UC31.0__NODE_2503_length_10438_cov_1.53588__10438__terpene__ANTISMASH__0_10438,2.48140222991,-,-,-,0.0323016752465584,N/A,N/A,Unassigned
V1.UC23.1__NODE_3910_length_6217_cov_1.33544__6217__other__ANTISMASH__0_6217,2.27324341985,-,-,-,0.224796645697884,NZ_JRFU01000203,Eubacterium ramulus,Firmicutes
V1.CD34.0__NODE_411_length_48363_cov_4.8001__34296__nrps__ANTISMASH__14067_48363,2.3402476703,-,-,-,0.82675188623214,N/A,N/A,Unassigned
O2.UC12.2__NODE_8_length_154187_cov_12.1315__22916__arylpolyene__ANTISMASH__131271_154187,3.06733146792,-,-,-,0.0499798663192367,N/A,N/A,Unassigned
O2.UC52.0__NODE_409_length_40899_cov_3.60374__40899__arylpolyene__ANTISMASH__0_40899,2.38203567985,-,-,-,0.333709281898968,N/A,N/A,Unassigned
V1.CD25.4__NODE_5477_length_6837_cov_2.69906__6837__arylpolyene__ANTISMASH__0_6837,2.0606485119,-,-,-,0.509581031771026,NZ_GG692711,Collinsella intestinalis DSM 13280,Actinobacteria
O2.UC55.0__NODE_955_length_27786_cov_1.69338__20690__lassopeptide__ANTISMASH__7096_27786,2.45821834379,-,-,-,0.361027676484679,N/A,N/A,Unassigned
V1.UC15.3__NODE_19_length_273162_cov_10.228__33767__nrps__ANTISMASH__239395_273162,2.6312681274,-,-,-,0.883600722942311,N/A,N/A,Unassigned
O2.UC17.2__NODE_299_length_39639_cov_2.85482__27514__lantipeptide__ANTISMASH__12125_39639,2.41722545209,-,-,-,0.905953014977512,N/A,N/A,Unassigned
O2.UC50.0__NODE_370_length_42943_cov_3.22405__42527__arylpolyene__ANTISMASH__416_42943,2.61972710404,C,2.37386688252,0.00509805218079,0.00509805218078733,NZ_PJKI01000023,Akkermansia muciniphila,Verrucomicrobia
O2.UC2.2__NODE_947_length_27174_cov_4.78152__15999__lantipeptide__ANTISMASH__0_15999,2.34438154827,-,-,-,0.52477812462347,NZ_BCYB01000076,Bifidobacterium pseudocatenulatum,Actinobacteria
V1.CD19.0__NODE_1169_length_27435_cov_7.45679__27435__lantipeptide__ANTISMASH__0_27435,3.1183590651,-,-,-,0.0687745840868757,NZ_ACII02000003,Ruminococcus sp. 5_1_39BFAA,Firmicutes
O2.UC47.2__NODE_422_length_37726_cov_2.03738__21205__sactipeptide__ANTISMASH__0_21205,1.79422752232,-,-,-,0.936680723867894,NZ_MPDJ01000002,Eisenbergiella tayi,Firmicutes
O2.UC58.2__NODE_2127_length_12752_cov_2.42742__12752__other__ANTISMASH__0_12752,2.63821696737,-,-,-,0.215809860547551,N/A,N/A,Unassigned
O2.UC12.2__NODE_891_length_24178_cov_3.51727__17438__terpene__ANTISMASH__6740_24178,2.11957926735,-,-,-,0.289104704938358,N/A,N/A,Unassigned
V1.UC47.0__NODE_1095_length_23891_cov_5.40905__23891__resorcinol__ANTISMASH__0_23891,2.725395405,-,-,-,0.904682409301577,NZ_KB905473,Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223,Bacteroidetes
O2.UC47.2__NODE_349_length_42530_cov_2.21756__33169__nrps__ANTISMASH__9361_42530,1.57917945309,-,-,-,0.454641200516435,N/A,N/A,Unassigned
V1.UC3.2__NODE_848_length_6558_cov_1.85099__6244__bacteriocin__ANTISMASH__314_6558,3.08227751086,-,-,-,0.0739964354649061,NZ_JUVN01000095,Streptococcus salivarius,Firmicutes
O2.UC56.2__NODE_1056_length_19787_cov_3.47466__19787__resorcinol__ANTISMASH__0_19787,3.8522197685,-,-,-,0.425147512186757,NZ_DS995532,Bacteroides dorei DSM 17855,Bacteroidetes
O2.UC34.2__NODE_770_length_21387_cov_3.47295__21387__bacteriocin__ANTISMASH__0_21387,2.96206524826,-,-,-,0.0524261344367709,NZ_NXMB01000001,Streptococcus salivarius,Firmicutes
V1.UC11.5__NODE_2368_length_16905_cov_2.5416__16905__lantipeptide__ANTISMASH__0_16905,1.10594332132,-,-,-,0.454641200516435,N/A,N/A,Unassigned
V1.UC61.0__NODE_459_length_41744_cov_4.85281__24015__nrps__ANTISMASH__17729_41744,3.34678078838,C,2.73114003023,0.0099281076996,0.00992810769959602,NZ_CYYE01000002,Coprococcus eutactus,Firmicutes
O2.UC14.2__NODE_24_length_152881_cov_6.55331__47443__nrps__ANTISMASH__63454_110897,3.11960644644,-,-,-,0.390023407988157,N/A,N/A,Unassigned
V1.CD19.0__NODE_630_length_39856_cov_29.4238__36334__nrps__ANTISMASH__0_36334,2.45526371357,-,-,-,0.181080684353399,NZ_NFJG01000011,Bacteroides sp. An269,Bacteroidetes
O2.UC57.0__NODE_1502_length_15476_cov_1.38175__15476__other__ANTISMASH__0_15476,2.00032073035,-,-,-,0.103344588603967,N/A,N/A,Unassigned
O2.UC48.0__NODE_650_length_42228_cov_15.761__37159__lantipeptide__ANTISMASH__5069_42228,3.08008260916,-,-,-,0.406326852046243,N/A,N/A,Unassigned
O2.UC1.2__NODE_2949_length_11191_cov_1.91146__11191__arylpolyene__ANTISMASH__0_11191,1.9045208809,-,-,-,0.289104704938358,N/A,N/A,Unassigned
V1.UC49.0__NODE_1033_length_25195_cov_17.5059__21691__arylpolyene__ANTISMASH__3504_25195,2.85567733658,-,-,-,0.115776662560935,N/A,N/A,Unassigned
V1.UC62.0__NODE_4713_length_8599_cov_1.84925__8599__nrps__ANTISMASH__0_8599,2.8892838211,-,-,-,0.435836042550075,N/A,N/A,Unassigned
O2.UC57.0__NODE_566_length_28725_cov_2.29229__11458__terpene__ANTISMASH__17267_28725,2.89822688065,-,-,-,0.933219621493407,N/A,N/A,Unassigned
V1.CD16.0__NODE_1594_length_15730_cov_1.96606__15730__lantipeptide__ANTISMASH__0_15730,2.46551794868,-,-,-,0.690658892381822,N/A,N/A,Unassigned
O2.UC50.0__NODE_513_length_35883_cov_2.51546__26863__terpene__ANTISMASH__9020_35883,2.53629410636,-,-,-,0.0132289886447128,NZ_PJKI01000023,Akkermansia muciniphila,Verrucomicrobia
O2.UC18.2__NODE_2919_length_11006_cov_12.9587__7200__bacteriocin__ANTISMASH__3806_11006,2.75454288996,-,-,-,0.538145765797532,N/A,N/A,Unassigned
V1.UC49.1__NODE_3578_length_11276_cov_2.48472__11276__nrps__ANTISMASH__0_11276,1.27853226791,-,-,-,0.681367809412131,N/A,N/A,Unassigned
V1.UC34.0__NODE_3494_length_8370_cov_16.6615__8370__resorcinol__ANTISMASH__0_8370,2.70382738003,-,-,-,0.840085266330972,NZ_FOBA01000017,Bacteroides vulgatus,Bacteroidetes
V1.CD38.0__NODE_1226_length_27215_cov_2.83391__12407__bacteriocin__ANTISMASH__14808_27215,2.13697189196,-,-,-,0.0198975489205875,N/A,N/A,Unassigned
V1.UC55.0__NODE_6397_length_7599_cov_2.36072__7599__nrps__ANTISMASH__0_7599,1.62271367746,-,-,-,0.691089285156269,N/A,N/A,Unassigned
V1.UC15.3__NODE_2049_length_15754_cov_4.26721__15754__lantipeptide__ANTISMASH__0_15754,1.34926597908,-,-,-,0.454641200516435,N/A,N/A,Unassigned
V1.CD38.0__NODE_6830_length_6184_cov_4.7998__6184__nrps__ANTISMASH__0_6184,3.4526500335,-,-,-,0.988593419549938,N/A,N/A,Unassigned
V1.CD27.0__NODE_21_length_139061_cov_4.78161__23965__lantipeptide__ANTISMASH__97827_121792,1.71644984589,-,-,-,0.90296409106916,NZ_PYLQ01000020,Lachnoclostridium sp. SNUG30099,Firmicutes
V1.CD16.0__NODE_557_length_31808_cov_11.52__21389__lantipeptide__ANTISMASH__10419_31808,3.85135696385,-,-,-,0.775762092308193,NZ_ACII02000003,Ruminococcus sp. 5_1_39BFAA,Firmicutes
V1.UC2.4__NODE_4141_length_5995_cov_2.60758__5995__other__ANTISMASH__0_5995,3.60043846542,-,-,-,0.902067315896361,NZ_LT546010,Blautia sp. Marseille-P2398,Firmicutes
V1.UC31.4__NODE_299_length_67655_cov_5.5245__31052__nrps__ANTISMASH__0_31052,2.07462983118,-,-,-,0.917198788470936,N/A,N/A,Unassigned
V1.CD19.0__NODE_73_length_103687_cov_59.8611__41227__arylpolyene__ANTISMASH__31813_73040,2.72505835281,-,-,-,0.181080684353399,N/A,N/A,Unassigned
V1.UC31.4__NODE_295_length_68091_cov_23.1594__6231__bacteriocin__ANTISMASH__61860_68091,2.91438198017,-,-,-,0.0314694963102892,NZ_NMTZ01000027,Faecalibacterium prausnitzii,Firmicutes
O2.UC50.2__NODE_123_length_68678_cov_14.6347__22021__resorcinol__ANTISMASH__46657_68678,3.11570457485,-,-,-,0.371064605987481,NZ_NFKD01000005,Bacteroides sp. An19,Bacteroidetes
V1.UC15.3__NODE_28_length_245338_cov_5.74642__41143__resorcinol__ANTISMASH__115129_156272,2.80755888777,-,-,-,0.926964732089652,NZ_CZAI01000009,Bacteroides caccae,Bacteroidetes
O2.UC11.2__NODE_111_length_70129_cov_5.88023__44426__nrps__ANTISMASH__16483_60909,2.04315333194,-,-,-,0.418535886389716,N/A,N/A,Unassigned
V1.CD15.3__NODE_865_length_37700_cov_53.5456__12882__terpene__ANTISMASH__24818_37700,2.42763076348,-,-,-,0.151536442454265,N/A,N/A,Unassigned
V1.CD6.4__NODE_2152_length_14223_cov_2.34294__14223__nrps__ANTISMASH__0_14223,2.81362574434,-,-,-,0.818825530215033,N/A,N/A,Unassigned
V1.UC37.0__NODE_14_length_192823_cov_9.74817__10492__microcin__ANTISMASH__182331_192823,3.1613361436,-,-,-,0.837900927289293,N/A,N/A,Unassigned
V1.UC49.1__NODE_4270_length_9298_cov_1.66483__9298__arylpolyene__ANTISMASH__0_9298,1.13317481298,-,-,-,0.268690590069197,N/A,N/A,Unassigned
V1.UC47.0__NODE_5074_length_7317_cov_2.02837__7317__nrps__ANTISMASH__0_7317,1.26869627087,-,-,-,0.454641200516435,N/A,N/A,Unassigned
V1.CD20.4__NODE_4174_length_8926_cov_2.65111__8926__resorcinol__ANTISMASH__0_8926,3.0524235723,-,-,-,0.223795677743331,NZ_NFKD01000005,Bacteroides sp. An19,Bacteroidetes
V1.CD30.0__NODE_6593_length_5371_cov_1.32731__5371__nrps__ANTISMASH__0_5371,3.41107585527,-,-,-,0.138195492855173,N/A,N/A,Unassigned
V1.CD27.0__NODE_1305_length_17284_cov_17.8576__12888__lantipeptide__ANTISMASH__4396_17284,3.07781342788,-,-,-,0.0732688602029435,N/A,N/A,Unassigned
V1.CD21.4__NODE_3925_length_5903_cov_1.72948__5903__nrps__ANTISMASH__0_5903,1.89568023428,-,-,-,0.87733714197787,N/A,N/A,Unassigned
V1.CD10.0__NODE_453_length_17115_cov_2.32239__17115__siderophore__ANTISMASH__0_17115,2.48252091454,UC,2.09150211494,0.00557577853147,0.00557577853147294,NZ_PSNQ01000016,Escherichia coli,Proteobacteria
V1.UC15.3__NODE_2307_length_14119_cov_2.78363__14119__bacteriocin__ANTISMASH__0_14119,2.9475588023,-,-,-,0.35472331640839,NZ_LXII01000042,Streptococcus salivarius,Firmicutes
